Data download from AQ England website,,,,,,,,,,,,,
Status: P - Provisional data, P* - Ratified by Data Provider, R - Ratified Data,V - Validated,A - As supplied,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Hourly Data,Hourly Data,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre
End Date,End Time,PM10,Status/units,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,O3,Status/units,PM25,Status/units
15/10/2020,06:00:00,18.3,R ugm-3 (Ref.eq),49.38373,R ugm-3,51.33555,R ugm-3,127.05621,R ugm-3,15.35192,R ugm-3,12,R ugm-3 (BAM)
15/10/2020,07:00:00,18.3,R ugm-3 (Ref.eq),68.40193,R ugm-3,42.16888,R ugm-3,147.05038,R ugm-3,10.97635,R ugm-3,12,R ugm-3 (BAM)
15/10/2020,08:00:00,22.5,R ugm-3 (Ref.eq),62.47726,R ugm-3,31.99215,R ugm-3,127.78928,R ugm-3,12.57291,R ugm-3,13,R ugm-3 (BAM)
15/10/2020,09:00:00,19.2,R ugm-3 (Ref.eq),126.66332,R ugm-3,54.21074,R ugm-3,248.42512,R ugm-3,9.73403,R ugm-3,13,R ugm-3 (BAM)
15/10/2020,10:00:00,19.2,R ugm-3 (Ref.eq),143.43326,R ugm-3,52.08963,R ugm-3,272.01757,R ugm-3,10.03338,R ugm-3,14,R ugm-3 (BAM)
15/10/2020,11:00:00,18.3,R ugm-3 (Ref.eq),99.55325,R ugm-3,34.39499,R ugm-3,137.38949,R ugm-3,16.58926,R ugm-3,14,R ugm-3 (BAM)
15/10/2020,12:00:00,16.7,R ugm-3 (Ref.eq),54.80013,R ugm-3,31.22471,R ugm-3,115.25039,R ugm-3,24.18788,R ugm-3,11,R ugm-3 (BAM)
15/10/2020,13:00:00,16.7,R ugm-3 (Ref.eq),71.78212,R ugm-3,50.40649,R ugm-3,160.47087,R ugm-3,20.98978,R ugm-3,9,R ugm-3 (BAM)
15/10/2020,14:00:00,13.3,R ugm-3 (Ref.eq),47.3631,R ugm-3,28.22528,R ugm-3,100.84769,R ugm-3,25.22565,R ugm-3,10,R ugm-3 (BAM)
15/10/2020,15:00:00,,,71.60438,R ugm-3,76.98816,R ugm-3,186.78,R ugm-3,25.97903,R ugm-3,12,R ugm-3 (BAM)
15/10/2020,16:00:00,,,35.74138,R ugm-3,33.91817,R ugm-3,88.72086,R ugm-3,26.76234,R ugm-3,14,R ugm-3 (BAM)
15/10/2020,17:00:00,,,46.49623,R ugm-3,53.33858,R ugm-3,124.6318,R ugm-3,16.13025,R ugm-3,13,R ugm-3 (BAM)
15/10/2020,18:00:00,,,43.06927,R ugm-3,45.86743,R ugm-3,111.90606,R ugm-3,13.94495,R ugm-3,10,R ugm-3 (BAM)
15/10/2020,19:00:00,,,47.70923,R ugm-3,46.73527,R ugm-3,119.88839,R ugm-3,12.60285,R ugm-3,16,R ugm-3 (BAM)
15/10/2020,20:00:00,,,26.65792,R ugm-3,37.68357,R ugm-3,78.55847,R ugm-3,12.87725,R ugm-3,18,R ugm-3 (BAM)
15/10/2020,21:00:00,,,109.88401,R ugm-3,40.84651,R ugm-3,225.37088,R ugm-3,12.13386,R ugm-3,10,R ugm-3 (BAM)
15/10/2020,22:00:00,,,32.01196,R ugm-3,31.11758,R ugm-3,80.20189,R ugm-3,18.04612,R ugm-3,15,R ugm-3 (BAM)
15/10/2020,23:00:00,,,25.8004,R ugm-3,31.80185,R ugm-3,71.36191,R ugm-3,23.66401,R ugm-3,10,R ugm-3 (BAM)
15/10/2020,24:00:00,,,19.85078,R ugm-3,17.71532,R ugm-3,48.15276,R ugm-3,30.24483,R ugm-3,15,R ugm-3 (BAM)
16/10/2020,01:00:00,,,3.4176,R ugm-3,14.83144,R ugm-3,20.07169,R ugm-3,33.6475,R ugm-3,9,R ugm-3 (BAM)
16/10/2020,02:00:00,,,4.06932,R ugm-3,14.21466,R ugm-3,20.45419,R ugm-3,33.84707,R ugm-3,9,R ugm-3 (BAM)
16/10/2020,03:00:00,,,2.82825,R ugm-3,11.11641,R ugm-3,15.453,R ugm-3,38.70161,R ugm-3,8,R ugm-3 (BAM)
16/10/2020,04:00:00,,,7.31542,R ugm-3,11.54194,R ugm-3,22.75875,R ugm-3,35.23408,R ugm-3,13,R ugm-3 (BAM)
16/10/2020,05:00:00,,,19.60132,R ugm-3,23.57634,R ugm-3,53.63128,R ugm-3,21.03468,R ugm-3,12,R ugm-3 (BAM)
16/10/2020,06:00:00,,,62.61134,R ugm-3,54.68794,R ugm-3,150.69066,R ugm-3,9.01558,R ugm-3,14,R ugm-3 (BAM)
16/10/2020,07:00:00,,,114.17472,R ugm-3,63.60975,R ugm-3,238.67522,R ugm-3,7.59863,R ugm-3,16,R ugm-3 (BAM)
16/10/2020,08:00:00,,,147.36226,R ugm-3,40.47806,R ugm-3,266.43038,R ugm-3,3.02349,R ugm-3,20,R ugm-3 (BAM)
16/10/2020,09:00:00,,,96.50048,R ugm-3,51.21675,R ugm-3,199.18209,R ugm-3,6.60078,R ugm-3,17,R ugm-3 (BAM)
16/10/2020,10:00:00,,,77.89077,R ugm-3,44.63775,R ugm-3,164.06859,R ugm-3,6.90512,R ugm-3,15,R ugm-3 (BAM)
16/10/2020,11:00:00,,,,,,,,,,,15,R ugm-3 (BAM)
16/10/2020,12:00:00,,,,,,,,,,,,
16/10/2020,13:00:00,,,,,,,,,,,,
16/10/2020,14:00:00,25.8,R ugm-3 (Ref.eq),76.79938,R ugm-3,70.65731,R ugm-3,188.41472,R ugm-3,16.63915,R ugm-3,18,R ugm-3 (BAM)
16/10/2020,15:00:00,29.2,R ugm-3 (Ref.eq),96.45995,R ugm-3,75.05606,R ugm-3,222.95925,R ugm-3,19.76242,R ugm-3,12,R ugm-3 (BAM)
16/10/2020,16:00:00,17.5,R ugm-3 (Ref.eq),135.73119,R ugm-3,95.12297,R ugm-3,303.24122,R ugm-3,10.17807,R ugm-3,10,R ugm-3 (BAM)
16/10/2020,17:00:00,22.5,R ugm-3 (Ref.eq),118.80844,R ugm-3,81.69722,R ugm-3,263.86763,R ugm-3,9.6093,R ugm-3,17,R ugm-3 (BAM)
16/10/2020,18:00:00,23.3,R ugm-3 (Ref.eq),86.8495,R ugm-3,87.86981,R ugm-3,221.03719,R ugm-3,7.45893,R ugm-3,17,R ugm-3 (BAM)
16/10/2020,19:00:00,28.3,R ugm-3 (Ref.eq),95.17523,R ugm-3,81.75459,R ugm-3,227.68791,R ugm-3,5.68276,R ugm-3,18,R ugm-3 (BAM)
16/10/2020,20:00:00,27.5,R ugm-3 (Ref.eq),70.14815,R ugm-3,62.95472,R ugm-3,170.51372,R ugm-3,10.19803,R ugm-3,20,R ugm-3 (BAM)
16/10/2020,21:00:00,20,R ugm-3 (Ref.eq),46.15634,R ugm-3,54.75488,R ugm-3,125.52694,R ugm-3,14.67837,R ugm-3,14,R ugm-3 (BAM)
16/10/2020,22:00:00,15.8,R ugm-3 (Ref.eq),20.90787,R ugm-3,41.29566,R ugm-3,73.35394,R ugm-3,17.54719,R ugm-3,11,R ugm-3 (BAM)
16/10/2020,23:00:00,13.3,R ugm-3 (Ref.eq),22.07721,R ugm-3,30.73388,R ugm-3,64.58513,R ugm-3,26.05386,R ugm-3,8,R ugm-3 (BAM)
16/10/2020,24:00:00,8.3,R ugm-3 (Ref.eq),13.053,R ugm-3,24.39394,R ugm-3,44.40825,R ugm-3,35.96251,R ugm-3,9,R ugm-3 (BAM)
17/10/2020,01:00:00,9.2,R ugm-3 (Ref.eq),18.16856,R ugm-3,31.46405,R ugm-3,59.32212,R ugm-3,36.45479,R ugm-3,8,R ugm-3 (BAM)
17/10/2020,02:00:00,7.5,R ugm-3 (Ref.eq),4.11546,R ugm-3,17.03396,R ugm-3,23.34424,R ugm-3,45.64166,R ugm-3,8,R ugm-3 (BAM)
17/10/2020,03:00:00,10.8,R ugm-3 (Ref.eq),6.63653,R ugm-3,15.49801,R ugm-3,25.67388,R ugm-3,46.39504,R ugm-3,11,R ugm-3 (BAM)
17/10/2020,04:00:00,12.5,R ugm-3 (Ref.eq),8.17788,R ugm-3,22.68282,R ugm-3,35.22206,R ugm-3,40.5177,R ugm-3,9,R ugm-3 (BAM)
17/10/2020,05:00:00,10,R ugm-3 (Ref.eq),8.16228,R ugm-3,27.49039,R ugm-3,40.00572,R ugm-3,39.92398,R ugm-3,10,R ugm-3 (BAM)
17/10/2020,06:00:00,11.7,R ugm-3 (Ref.eq),23.24815,R ugm-3,36.82573,R ugm-3,72.47239,R ugm-3,30.83855,R ugm-3,10,R ugm-3 (BAM)
17/10/2020,07:00:00,14.2,R ugm-3 (Ref.eq),47.18896,R ugm-3,49.45562,R ugm-3,121.81102,R ugm-3,19.09885,R ugm-3,14,R ugm-3 (BAM)
17/10/2020,08:00:00,17.5,R ugm-3 (Ref.eq),49.25449,R ugm-3,53.464,R ugm-3,128.9865,R ugm-3,23.19502,R ugm-3,15,R ugm-3 (BAM)
17/10/2020,09:00:00,19.2,R ugm-3 (Ref.eq),87.39505,R ugm-3,61.45631,R ugm-3,195.46019,R ugm-3,20.55571,R ugm-3,13,R ugm-3 (BAM)
17/10/2020,10:00:00,16.7,R ugm-3 (Ref.eq),72.46207,R ugm-3,58.09573,R ugm-3,169.2027,R ugm-3,26.5029,R ugm-3,12,R ugm-3 (BAM)
17/10/2020,11:00:00,15.8,R ugm-3 (Ref.eq),55.65389,R ugm-3,58.92593,R ugm-3,144.26072,R ugm-3,25.17576,R ugm-3,11,R ugm-3 (BAM)
17/10/2020,12:00:00,15,R ugm-3 (Ref.eq),103.78826,R ugm-3,52.72357,R ugm-3,211.86334,R ugm-3,27.45584,R ugm-3,16,R ugm-3 (BAM)
17/10/2020,13:00:00,10.8,R ugm-3 (Ref.eq),37.36365,R ugm-3,50.57653,R ugm-3,107.86666,R ugm-3,28.41877,R ugm-3,12,R ugm-3 (BAM)
17/10/2020,14:00:00,12.5,R ugm-3 (Ref.eq),48.34341,R ugm-3,61.36196,R ugm-3,135.48749,R ugm-3,37.84346,R ugm-3,13,R ugm-3 (BAM)
17/10/2020,15:00:00,20,R ugm-3 (Ref.eq),35.04539,R ugm-3,50.81129,R ugm-3,104.5468,R ugm-3,37.33456,R ugm-3,16,R ugm-3 (BAM)
17/10/2020,16:00:00,16.7,R ugm-3 (Ref.eq),39.48534,R ugm-3,67.53904,R ugm-3,128.08239,R ugm-3,25.16079,R ugm-3,13,R ugm-3 (BAM)
17/10/2020,17:00:00,15,R ugm-3 (Ref.eq),56.99243,R ugm-3,63.25493,R ugm-3,150.64211,R ugm-3,22.99046,R ugm-3,14,R ugm-3 (BAM)
17/10/2020,18:00:00,10.8,R ugm-3 (Ref.eq),50.95497,R ugm-3,86.46139,R ugm-3,164.59125,R ugm-3,22.51649,R ugm-3,18,R ugm-3 (BAM)
17/10/2020,19:00:00,25.8,R ugm-3 (Ref.eq),73.56348,R ugm-3,88.43351,R ugm-3,201.22927,R ugm-3,4.66495,R ugm-3,23,R ugm-3 (BAM)
17/10/2020,20:00:00,24.2,R ugm-3 (Ref.eq),62.49012,R ugm-3,78.60483,R ugm-3,174.42167,R ugm-3,8.0776,R ugm-3,23,R ugm-3 (BAM)
17/10/2020,21:00:00,21.7,R ugm-3 (Ref.eq),56.71786,R ugm-3,74.72618,R ugm-3,161.69236,R ugm-3,8.50667,R ugm-3,22,R ugm-3 (BAM)
17/10/2020,22:00:00,15.8,R ugm-3 (Ref.eq),40.17489,R ugm-3,77.33586,R ugm-3,138.93651,R ugm-3,9.06547,R ugm-3,17,R ugm-3 (BAM)
17/10/2020,23:00:00,22.5,R ugm-3 (Ref.eq),57.54158,R ugm-3,69.06221,R ugm-3,157.29139,R ugm-3,3.79183,R ugm-3,19,R ugm-3 (BAM)
17/10/2020,24:00:00,19.2,R ugm-3 (Ref.eq),26.59293,R ugm-3,59.23664,R ugm-3,100.0119,R ugm-3,5.00921,R ugm-3,18,R ugm-3 (BAM)
18/10/2020,01:00:00,15.8,R ugm-3 (Ref.eq),13.02509,R ugm-3,47.08599,R ugm-3,67.05752,R ugm-3,5.29526,R ugm-3,20,R ugm-3 (BAM)
18/10/2020,02:00:00,18.3,R ugm-3 (Ref.eq),3.64653,R ugm-3,36.61702,R ugm-3,42.20828,R ugm-3,13.48428,R ugm-3,17,R ugm-3 (BAM)
18/10/2020,03:00:00,10.8,R ugm-3 (Ref.eq),2.80358,R ugm-3,27.52855,R ugm-3,31.82731,R ugm-3,16.59924,R ugm-3,24,R ugm-3 (BAM)
18/10/2020,04:00:00,11.7,R ugm-3 (Ref.eq),14.37693,R ugm-3,38.14521,R ugm-3,60.18952,R ugm-3,9.09041,R ugm-3,21,R ugm-3 (BAM)
18/10/2020,05:00:00,20,R ugm-3 (Ref.eq),39.08776,R ugm-3,45.35486,R ugm-3,105.28858,R ugm-3,2.54452,R ugm-3,23,R ugm-3 (BAM)
18/10/2020,06:00:00,19.2,R ugm-3 (Ref.eq),35.92202,R ugm-3,43.53236,R ugm-3,98.61202,R ugm-3,1.36706,R ugm-3,23,R ugm-3 (BAM)
18/10/2020,07:00:00,24.2,R ugm-3 (Ref.eq),31.83529,R ugm-3,43.48099,R ugm-3,92.29442,R ugm-3,6.09686,R ugm-3,26,R ugm-3 (BAM)
18/10/2020,08:00:00,20.8,R ugm-3 (Ref.eq),70.4204,R ugm-3,34.62428,R ugm-3,142.60072,R ugm-3,3.37273,R ugm-3,22,R ugm-3 (BAM)
18/10/2020,09:00:00,21.7,R ugm-3 (Ref.eq),63.52697,R ugm-3,37.11998,R ugm-3,134.52663,R ugm-3,4.20594,R ugm-3,24,R ugm-3 (BAM)
18/10/2020,10:00:00,22.5,R ugm-3 (Ref.eq),56.13713,R ugm-3,38.6299,R ugm-3,124.70563,R ugm-3,5.79751,R ugm-3,26,R ugm-3 (BAM)
18/10/2020,11:00:00,18.3,R ugm-3 (Ref.eq),33.47748,R ugm-3,41.19752,R ugm-3,92.52894,R ugm-3,12.56293,R ugm-3,22,R ugm-3 (BAM)
18/10/2020,12:00:00,25.8,R ugm-3 (Ref.eq),58.18518,R ugm-3,70.21726,R ugm-3,159.4333,R ugm-3,16.92354,R ugm-3,22,R ugm-3 (BAM)
18/10/2020,13:00:00,16.7,R ugm-3 (Ref.eq),24.17072,R ugm-3,41.91356,R ugm-3,78.97481,R ugm-3,19.80233,R ugm-3,16,R ugm-3 (BAM)
18/10/2020,14:00:00,10,R ugm-3 (Ref.eq),31.086,R ugm-3,44.8979,R ugm-3,92.56244,R ugm-3,26.01395,R ugm-3,19,R ugm-3 (BAM)
18/10/2020,15:00:00,10.8,R ugm-3 (Ref.eq),39.99939,R ugm-3,55.64939,R ugm-3,116.98093,R ugm-3,31.43228,R ugm-3,10,R ugm-3 (BAM)
18/10/2020,16:00:00,11.7,R ugm-3 (Ref.eq),38.79741,R ugm-3,53.64441,R ugm-3,113.13294,R ugm-3,27.55563,R ugm-3,12,R ugm-3 (BAM)
18/10/2020,17:00:00,17.5,R ugm-3 (Ref.eq),37.8889,R ugm-3,53.01772,R ugm-3,111.11322,R ugm-3,13.32629,R ugm-3,16,R ugm-3 (BAM)
18/10/2020,18:00:00,16.7,R ugm-3 (Ref.eq),22.96874,R ugm-3,62.03933,R ugm-3,97.25757,R ugm-3,9.24508,R ugm-3,17,R ugm-3 (BAM)
18/10/2020,19:00:00,20,R ugm-3 (Ref.eq),91.20996,R ugm-3,73.34659,R ugm-3,213.19992,R ugm-3,3.60723,R ugm-3,20,R ugm-3 (BAM)
18/10/2020,20:00:00,27.5,R ugm-3 (Ref.eq),96.10218,R ugm-3,70.80845,R ugm-3,218.16307,R ugm-3,1.97075,R ugm-3,23,R ugm-3 (BAM)
18/10/2020,21:00:00,23.3,R ugm-3 (Ref.eq),95.10001,R ugm-3,73.03907,R ugm-3,218.85705,R ugm-3,1.26228,R ugm-3,23,R ugm-3 (BAM)
18/10/2020,22:00:00,25.8,R ugm-3 (Ref.eq),52.53119,R ugm-3,69.03687,R ugm-3,149.58358,R ugm-3,0.85815,R ugm-3,24,R ugm-3 (BAM)
18/10/2020,23:00:00,30.8,R ugm-3 (Ref.eq),37.28947,R ugm-3,53.96076,R ugm-3,111.13715,R ugm-3,1.14254,R ugm-3,26,R ugm-3 (BAM)
18/10/2020,24:00:00,21.7,R ugm-3 (Ref.eq),53.9205,R ugm-3,58.46881,R ugm-3,141.14576,R ugm-3,5.61291,R ugm-3,25,R ugm-3 (BAM)
19/10/2020,01:00:00,20.8,R ugm-3 (Ref.eq),18.5904,R ugm-3,41.16253,R ugm-3,69.66742,R ugm-3,8.87421,R ugm-3,22,R ugm-3 (BAM)
19/10/2020,02:00:00,21.7,R ugm-3 (Ref.eq),24.10411,R ugm-3,36.17515,R ugm-3,73.13427,R ugm-3,16.59092,R ugm-3,21,R ugm-3 (BAM)
19/10/2020,03:00:00,20.8,R ugm-3 (Ref.eq),13.16729,R ugm-3,43.43481,R ugm-3,63.62438,R ugm-3,15.02762,R ugm-3,21,R ugm-3 (BAM)
19/10/2020,04:00:00,22.5,R ugm-3 (Ref.eq),35.41892,R ugm-3,57.55515,R ugm-3,111.8634,R ugm-3,12.26857,R ugm-3,19,R ugm-3 (BAM)
19/10/2020,05:00:00,20.8,R ugm-3 (Ref.eq),75.783,R ugm-3,71.47066,R ugm-3,187.66964,R ugm-3,5.6179,R ugm-3,25,R ugm-3 (BAM)
19/10/2020,06:00:00,20.8,R ugm-3 (Ref.eq),158.66977,R ugm-3,113.09148,R ugm-3,356.38174,R ugm-3,2.61936,R ugm-3,19,R ugm-3 (BAM)
19/10/2020,07:00:00,25.8,R ugm-3 (Ref.eq),189.24351,R ugm-3,107.81462,R ugm-3,397.98395,R ugm-3,2.4597,R ugm-3,20,R ugm-3 (BAM)
19/10/2020,08:00:00,25.8,R ugm-3 (Ref.eq),106.12869,R ugm-3,83.4324,R ugm-3,246.16078,R ugm-3,3.3877,R ugm-3,23,R ugm-3 (BAM)
19/10/2020,09:00:00,22.5,R ugm-3 (Ref.eq),87.82256,R ugm-3,61.97907,R ugm-3,196.63844,R ugm-3,8.69127,R ugm-3,18,R ugm-3 (BAM)
19/10/2020,10:00:00,23.3,R ugm-3 (Ref.eq),31.01421,R ugm-3,39.26048,R ugm-3,86.81493,R ugm-3,27.0567,R ugm-3,23,R ugm-3 (BAM)
19/10/2020,11:00:00,24.2,R ugm-3 (Ref.eq),32.02635,R ugm-3,36.33903,R ugm-3,85.44542,R ugm-3,28.02462,R ugm-3,19,R ugm-3 (BAM)
19/10/2020,12:00:00,11.7,R ugm-3 (Ref.eq),25.65357,R ugm-3,40.45053,R ugm-3,79.78546,R ugm-3,51.11487,R ugm-3,15,R ugm-3 (BAM)
19/10/2020,13:00:00,15,R ugm-3 (Ref.eq),26.44704,R ugm-3,32.63538,R ugm-3,73.18695,R ugm-3,56.98222,R ugm-3,12,R ugm-3 (BAM)
19/10/2020,14:00:00,14.2,R ugm-3 (Ref.eq),25.49113,R ugm-3,39.34926,R ugm-3,78.43511,R ugm-3,56.05921,R ugm-3,10,R ugm-3 (BAM)
19/10/2020,15:00:00,15,R ugm-3 (Ref.eq),21.29259,R ugm-3,43.23467,R ugm-3,75.88285,R ugm-3,53.34506,R ugm-3,12,R ugm-3 (BAM)
19/10/2020,16:00:00,18.3,R ugm-3 (Ref.eq),29.20546,R ugm-3,44.49991,R ugm-3,89.28099,R ugm-3,41.32596,R ugm-3,14,R ugm-3 (BAM)
19/10/2020,17:00:00,18.3,R ugm-3 (Ref.eq),34.71292,R ugm-3,68.62163,R ugm-3,121.84736,R ugm-3,23.75881,R ugm-3,20,R ugm-3 (BAM)
19/10/2020,18:00:00,15.8,R ugm-3 (Ref.eq),72.10928,R ugm-3,59.39108,R ugm-3,169.9571,R ugm-3,23.46943,R ugm-3,14,R ugm-3 (BAM)
19/10/2020,19:00:00,20.8,R ugm-3 (Ref.eq),41.04197,R ugm-3,59.42959,R ugm-3,122.35973,R ugm-3,18.53506,R ugm-3,17,R ugm-3 (BAM)
19/10/2020,20:00:00,18.3,R ugm-3 (Ref.eq),56.96455,R ugm-3,79.72044,R ugm-3,167.06486,R ugm-3,23.40956,R ugm-3,13,R ugm-3 (BAM)
19/10/2020,21:00:00,17.5,R ugm-3 (Ref.eq),24.15409,R ugm-3,48.10799,R ugm-3,85.14375,R ugm-3,30.69886,R ugm-3,14,R ugm-3 (BAM)
19/10/2020,22:00:00,20,R ugm-3 (Ref.eq),45.13429,R ugm-3,62.00866,R ugm-3,131.2136,R ugm-3,35.96251,R ugm-3,13,R ugm-3 (BAM)
19/10/2020,23:00:00,16.7,R ugm-3 (Ref.eq),16.47552,R ugm-3,36.15957,R ugm-3,61.42168,R ugm-3,34.51064,R ugm-3,14,R ugm-3 (BAM)
19/10/2020,24:00:00,15,R ugm-3 (Ref.eq),6.93196,R ugm-3,22.71324,R ugm-3,33.3421,R ugm-3,45.5319,R ugm-3,15,R ugm-3 (BAM)
20/10/2020,01:00:00,13.3,R ugm-3 (Ref.eq),3.87912,R ugm-3,15.18465,R ugm-3,21.13255,R ugm-3,52.13434,R ugm-3,14,R ugm-3 (BAM)
20/10/2020,02:00:00,15.8,R ugm-3 (Ref.eq),2.63192,R ugm-3,13.80086,R ugm-3,17.83642,R ugm-3,54.42274,R ugm-3,14,R ugm-3 (BAM)
20/10/2020,03:00:00,11.7,R ugm-3 (Ref.eq),2.47876,R ugm-3,10.58628,R ugm-3,14.387,R ugm-3,49.87753,R ugm-3,11,R ugm-3 (BAM)
20/10/2020,04:00:00,19.2,R ugm-3 (Ref.eq),4.00415,R ugm-3,11.1267,R ugm-3,17.26631,R ugm-3,50.98016,R ugm-3,15,R ugm-3 (BAM)
20/10/2020,05:00:00,16.7,R ugm-3 (Ref.eq),21.33671,R ugm-3,27.6396,R ugm-3,60.35543,R ugm-3,32.58978,R ugm-3,15,R ugm-3 (BAM)
20/10/2020,06:00:00,13.3,R ugm-3 (Ref.eq),47.14332,R ugm-3,55.30993,R ugm-3,127.59535,R ugm-3,14.47381,R ugm-3,13,R ugm-3 (BAM)
20/10/2020,07:00:00,19.2,R ugm-3 (Ref.eq),61.22818,R ugm-3,54.4292,R ugm-3,148.31109,R ugm-3,15.34194,R ugm-3,20,R ugm-3 (BAM)
20/10/2020,08:00:00,20,R ugm-3 (Ref.eq),62.54414,R ugm-3,55.68358,R ugm-3,151.58326,R ugm-3,14.73825,R ugm-3,19,R ugm-3 (BAM)
20/10/2020,09:00:00,27.5,R ugm-3 (Ref.eq),48.47804,R ugm-3,54.1545,R ugm-3,128.48645,R ugm-3,22.64621,R ugm-3,19,R ugm-3 (BAM)
20/10/2020,10:00:00,29.2,R ugm-3 (Ref.eq),22.81834,R ugm-3,29.67,R ugm-3,64.65764,R ugm-3,26.05386,R ugm-3,18,R ugm-3 (BAM)
20/10/2020,11:00:00,26.7,R ugm-3 (Ref.eq),19.96136,R ugm-3,33.11642,R ugm-3,63.72342,R ugm-3,37.42935,R ugm-3,17,R ugm-3 (BAM)
20/10/2020,12:00:00,20,R ugm-3 (Ref.eq),24.97514,R ugm-3,19.63656,R ugm-3,57.93125,R ugm-3,50.53611,R ugm-3,16,R ugm-3 (BAM)
20/10/2020,13:00:00,19.2,R ugm-3 (Ref.eq),8.45216,R ugm-3,18.224,R ugm-3,31.1838,R ugm-3,48.05646,R ugm-3,12,R ugm-3 (BAM)
20/10/2020,14:00:00,17.5,R ugm-3 (Ref.eq),7.9239,R ugm-3,12.76273,R ugm-3,24.91255,R ugm-3,52.80622,R ugm-3,14,R ugm-3 (BAM)
20/10/2020,15:00:00,20,R ugm-3 (Ref.eq),19.48936,R ugm-3,30.75961,R ugm-3,60.64289,R ugm-3,38.92114,R ugm-3,16,R ugm-3 (BAM)
20/10/2020,16:00:00,25,R ugm-3 (Ref.eq),18.64227,R ugm-3,32.52318,R ugm-3,61.1076,R ugm-3,41.51056,R ugm-3,16,R ugm-3 (BAM)
20/10/2020,17:00:00,16.7,R ugm-3 (Ref.eq),,,,,,,23.93343,R ugm-3,,
20/10/2020,18:00:00,25.8,R ugm-3 (Ref.eq),,,,,,,24.34255,R ugm-3,21,R ugm-3 (BAM)
20/10/2020,19:00:00,27.5,R ugm-3 (Ref.eq),,,,,,,15.94564,R ugm-3,20,R ugm-3 (BAM)
20/10/2020,20:00:00,27.5,R ugm-3 (Ref.eq),,,,,,,26.89705,R ugm-3,22,R ugm-3 (BAM)
20/10/2020,21:00:00,30,R ugm-3 (Ref.eq),,,,,,,24.79158,R ugm-3,18,R ugm-3 (BAM)
20/10/2020,22:00:00,25.8,R ugm-3 (Ref.eq),,,,,,,24.30763,R ugm-3,21,R ugm-3 (BAM)
20/10/2020,23:00:00,23.3,R ugm-3 (Ref.eq),,,,,,,30.30471,R ugm-3,19,R ugm-3 (BAM)
20/10/2020,24:00:00,25,R ugm-3 (Ref.eq),,,,,,,30.48931,R ugm-3,19,R ugm-3 (BAM)
21/10/2020,01:00:00,18.3,R ugm-3 (Ref.eq),,,,,,,30.88678,R ugm-3,18,R ugm-3 (BAM)
21/10/2020,02:00:00,22.5,R ugm-3 (Ref.eq),,,,,,,37.02024,R ugm-3,15,R ugm-3 (BAM)
21/10/2020,03:00:00,14.2,R ugm-3 (Ref.eq),,,,,,,29.08234,R ugm-3,18,R ugm-3 (BAM)
21/10/2020,04:00:00,18.3,R ugm-3 (Ref.eq),,,,,,,15.30702,R ugm-3,12,R ugm-3 (BAM)
21/10/2020,05:00:00,10,R ugm-3 (Ref.eq),,,,,,,4.43045,R ugm-3,14,R ugm-3 (BAM)
21/10/2020,06:00:00,16.7,R ugm-3 (Ref.eq),,,,,,,3.45755,R ugm-3,16,R ugm-3 (BAM)
21/10/2020,07:00:00,15.8,R ugm-3 (Ref.eq),,,,,,,3.12327,R ugm-3,19,R ugm-3 (BAM)
21/10/2020,08:00:00,17.5,R ugm-3 (Ref.eq),,,,,,,1.21738,R ugm-3,17,R ugm-3 (BAM)
21/10/2020,09:00:00,21.7,R ugm-3 (Ref.eq),,,,,,,2.73411,R ugm-3,19,R ugm-3 (BAM)
21/10/2020,10:00:00,16.7,R ugm-3 (Ref.eq),,,,,,,2.44972,R ugm-3,19,R ugm-3 (BAM)
21/10/2020,11:00:00,25,R ugm-3 (Ref.eq),,,,,,,2.86882,R ugm-3,24,R ugm-3 (BAM)
21/10/2020,12:00:00,14.2,R ugm-3 (Ref.eq),,,,,,,9.96852,R ugm-3,19,R ugm-3 (BAM)
21/10/2020,13:00:00,9.2,R ugm-3 (Ref.eq),,,,,,,20.18651,R ugm-3,11,R ugm-3 (BAM)
21/10/2020,14:00:00,12.5,R ugm-3 (Ref.eq),,,,,,,16.07037,R ugm-3,18,R ugm-3 (BAM)
21/10/2020,15:00:00,9.2,R ugm-3 (Ref.eq),,,,,,,27.82006,R ugm-3,17,R ugm-3 (BAM)
21/10/2020,16:00:00,7.5,R ugm-3 (Ref.eq),,,,,,,32.78436,R ugm-3,12,R ugm-3 (BAM)
21/10/2020,17:00:00,9.2,R ugm-3 (Ref.eq),,,,,,,19.22857,R ugm-3,13,R ugm-3 (BAM)
21/10/2020,18:00:00,7.5,R ugm-3 (Ref.eq),,,,,,,16.4745,R ugm-3,12,R ugm-3 (BAM)
21/10/2020,19:00:00,10,R ugm-3 (Ref.eq),,,,,,,18.76457,R ugm-3,12,R ugm-3 (BAM)
21/10/2020,20:00:00,12.5,R ugm-3 (Ref.eq),,,,,,,35.37877,R ugm-3,8,R ugm-3 (BAM)
